lemma,udpos,count,distinct_forms
bronchographie,NOUN,5870,2
obscuration,NOUN,5870,2
stéatorrhée,NOUN,5869,2
cornouaillais,NOUN,5869,3
tarifier,ADJ,5867,4
hypercentre,NOUN,5866,2
boëtte,NOUN,5865,2
lacrymo,NOUN,5865,2
figuriste,NOUN,5863,2
trabe,NOUN,5862,2
recaser,ADJ,5861,4
aréflexie,NOUN,5861,2
nastie,NOUN,5861,2
pygargue,NOUN,5861,2
tantine,NOUN,5861,2
lanugineux,ADJ,5860,3
inoublié,ADJ,5859,4
mignonnette,NOUN,5859,2
furfural,NOUN,5858,2
patriotard,NOUN,5857,4
métalliser,VERB,5856,36
clisser,VERB,5855,36
jupette,NOUN,5854,2
riflette,NOUN,5854,2
gymnasial,ADJ,5852,4
allégoriser,ADJ,5850,4
auxiliateur,ADJ,5850,4
jacquier,NOUN,5849,2
dendrologique,ADJ,5848,2
rodomont,NOUN,5848,2
capoeira,NOUN,5846,2
buggy,NOUN,5846,3
droitiste,NOUN,5845,2
grogner,ADJ,5843,4
phénylbutazone,NOUN,5843,2
conchylien,ADJ,5842,4
tauzin,NOUN,5842,2
ultrafiltre,NOUN,5842,2
sémiotiquement,ADV,5841,1
friselis,NOUN,5841,1
multivibrateur,NOUN,5840,2
pinière,NOUN,5840,2
scramasaxe,NOUN,5840,2
tunicier,NOUN,5840,2
fenestrer,ADJ,5838,4
fibrociment,NOUN,5838,2
lasciveté,NOUN,5838,2
irrévérent,ADJ,5836,4
axonométrie,NOUN,5836,2
zingage,NOUN,5835,2
désoccuper,ADJ,5832,4
encapuchonner,VERB,5831,36
poïkilotherme,ADJ,5827,2
poïkilotherme,NOUN,5827,2
quadragésimal,ADJ,5826,4
défleurir,VERB,5825,29
dendrométrique,ADJ,5824,2
géochronologie,NOUN,5824,2
coralliaire,ADJ,5822,2
coralliaire,NOUN,5822,2
gérontocratique,ADJ,5821,2
plâtrerie,NOUN,5821,2
interpénétrer,ADJ,5818,4
solivage,NOUN,5818,2
statine,NOUN,5818,2
mollo,ADV,5816,1
chènevotte,NOUN,5816,2
frotton,NOUN,5815,2
maroufle,NOUN,5815,2
mouffette,NOUN,5815,2
rétrosternal,ADJ,5814,4
alexithymie,NOUN,5812,2
cochonnet,NOUN,5812,2
gynéco,NOUN,5812,2
privatdocent,NOUN,5812,2
rédox,ADJ,5811,1
tonie,NOUN,5811,2
bolognais,NOUN,5811,3
gamopétale,ADJ,5810,2
arcbouter,ADJ,5810,4
afforestation,NOUN,5810,2
eustatisme,NOUN,5810,2
gamopétale,NOUN,5810,2
braqueur,NOUN,5810,4
statufier,VERB,5810,36
endoblaste,NOUN,5809,2
fronteau,NOUN,5808,2
talmud,NOUN,5806,2
mitonner,ADJ,5805,4
réfutabilité,NOUN,5805,2
lymphographie,NOUN,5803,2
chancrelle,NOUN,5802,2
bouliste,NOUN,5801,2
sampler,NOUN,5800,2
moudjahid,NOUN,5799,1
basanite,NOUN,5799,2
hétérocycle,NOUN,5799,2
ethniciser,ADJ,5797,4
lamanage,NOUN,5797,2
myotonie,NOUN,5797,2
phénoménalisme,NOUN,5797,2
spart,NOUN,5797,2
effarouchement,NOUN,5796,2
tankiste,NOUN,5796,2
inappropriable,ADJ,5795,2
coassurance,NOUN,5795,2
fustet,NOUN,5795,2
paparazzi,NOUN,5794,2
squatter,ADJ,5793,4
traminot,NOUN,5793,2
renifler,ADJ,5792,4
lesbophobie,NOUN,5792,2
mixtiligne,ADJ,5791,2
rectoscopie,NOUN,5789,2
samare,NOUN,5789,2
tapin,NOUN,5789,2
cocaïnomane,NOUN,5788,2
galvanoscope,NOUN,5786,2
sfumato,NOUN,5785,2
technocratisme,NOUN,5785,2
contrejour,NOUN,5783,2
phalère,NOUN,5783,2
affûteur,NOUN,5783,4
zaibatsu,NOUN,5781,2
repercer,ADJ,5780,4
macroure,ADJ,5779,2
responsorial,ADJ,5779,4
macroure,NOUN,5779,2
aminobutyrique,ADJ,5778,2
graillon,NOUN,5778,2
grasseyement,NOUN,5778,2
transméditerranéen,ADJ,5777,4
vaigre,NOUN,5777,2
airbag,NOUN,5776,2
surexploiter,VERB,5776,36
mentholé,ADJ,5775,4
surfaix,NOUN,5775,1
chénopode,NOUN,5775,2
diaprure,NOUN,5775,2
pélargonium,NOUN,5775,2
encodeur,NOUN,5775,4
amphioxus,NOUN,5774,1
boitte,NOUN,5774,2
voligeage,NOUN,5774,2
bermuda,NOUN,5773,2
stertor,NOUN,5773,2
fiscaliser,ADJ,5772,4
alène,NOUN,5770,2
dazibao,NOUN,5770,2
utilisabilité,NOUN,5770,2
coltan,NOUN,5768,2
inséminer,VERB,5768,36
ultrasensible,ADJ,5765,2
piger,ADJ,5763,4
moïse,NOUN,5763,2
spineur,NOUN,5763,2
cobaltifère,ADJ,5762,2
monomode,ADJ,5762,2
accoutrer,VERB,5760,36
factuellement,ADV,5759,1
wiki,NOUN,5759,2
dulçaquicole,ADJ,5758,2
basketball,NOUN,5758,2
polyphasique,ADJ,5754,2
dépliement,NOUN,5754,2
forclore,VERB,5754,1
désassembler,VERB,5754,36
bosser,ADJ,5753,4
autodirecteur,NOUN,5753,2
coralloïde,ADJ,5752,2
bredouiller,ADJ,5752,4
esquinter,ADJ,5752,4
linéal,ADJ,5752,4
boyauderie,NOUN,5752,2
colatier,NOUN,5752,2
intermezzo,NOUN,5752,2
neurotomie,NOUN,5752,2
échidné,NOUN,5752,2
déplisser,ADJ,5751,4
instrumentalement,ADV,5751,1
portionnaire,NOUN,5751,2
microtraumatisme,NOUN,5750,2
méthanal,NOUN,5750,2
insécuriser,VERB,5749,36
spermicide,NOUN,5748,2
prenable,ADJ,5747,2
coprophage,NOUN,5746,2
psychanalytiquement,ADV,5745,1
remotiver,VERB,5745,36
guillemot,NOUN,5744,2
montagnette,NOUN,5744,2
synthétisme,NOUN,5744,2
raft,NOUN,5743,2
automédon,NOUN,5742,2
panthéonisation,NOUN,5742,2
maroquiner,ADJ,5741,4
colossalement,ADV,5741,1
polyspermie,NOUN,5739,2
tremblotement,NOUN,5739,2
amadouer,ADJ,5738,4
inaltérablement,ADV,5738,1
entérocyte,NOUN,5738,2
morphématique,ADJ,5737,2
nobilité,NOUN,5736,2
bûcheur,NOUN,5736,4
éborgner,VERB,5736,36
rempiler,VERB,5735,36
neurohypophyse,NOUN,5734,2
corrélateur,NOUN,5732,2
ludothèque,NOUN,5732,2
psalmodique,ADJ,5730,2
forté,NOUN,5729,2
gerbage,NOUN,5729,2
corsetier,NOUN,5729,4
tibiotarsien,ADJ,5728,4
beauf,NOUN,5728,2
targuer,ADJ,5726,4
coéditeur,NOUN,5725,4
regrimper,VERB,5725,36
pandiculation,NOUN,5724,2
orthostatisme,NOUN,5723,2
maniacodépressif,NOUN,5723,4
taxidermiste,NOUN,5722,2
diène,NOUN,5720,2
exocytose,NOUN,5720,2
allergénique,ADJ,5719,2
clisse,NOUN,5717,2
microfibrille,NOUN,5717,2
pinne,NOUN,5717,2
échalier,NOUN,5717,2
prérégler,ADJ,5716,4
oumma,NOUN,5716,2
aldin,ADJ,5714,4
neuropsychologue,NOUN,5714,2
trattoria,NOUN,5713,2
vermicule,NOUN,5713,2
fatigable,ADJ,5712,2
chromatiquement,ADV,5712,1
laiche,NOUN,5712,2
merguez,NOUN,5711,1
aéraulique,ADJ,5710,2
logicomathématique,ADJ,5710,2
désensibiliser,ADJ,5710,4
aéraulique,NOUN,5710,2
scrub,NOUN,5709,2
mycorhizien,ADJ,5707,4
spirillose,NOUN,5707,2
pattu,ADJ,5706,4
pulsomètre,NOUN,5705,2
allergologique,ADJ,5703,2
multinomial,ADJ,5703,4
tangibilité,NOUN,5703,2
sargasse,NOUN,5702,2
unidimensionnalité,NOUN,5701,2
bûcheronner,VERB,5701,37
inconciliabilité,NOUN,5700,2
xanthome,NOUN,5700,2
étendoir,NOUN,5699,2
nématicide,ADJ,5698,2
nématicide,NOUN,5698,2
doublette,NOUN,5697,2
calcifier,VERB,5697,36
badminton,NOUN,5695,2
mérycisme,NOUN,5695,2
provincialisation,NOUN,5694,2
tubicole,ADJ,5693,2
mantelé,ADJ,5693,4
satiriser,VERB,5693,36
pullorose,NOUN,5692,2
grasseyant,ADJ,5691,4
damascène,NOUN,5691,2
électrovanne,NOUN,5691,2
cannaie,NOUN,5690,2
muséologue,NOUN,5689,2
cyclohexanol,NOUN,5688,2
néroli,NOUN,5688,2
intramuros,ADJ,5687,1
intramuros,ADV,5687,1
mâter,ADJ,5686,4
épitomé,NOUN,5685,2
conventualité,NOUN,5684,2
infusibilité,NOUN,5684,2
mortaiseur,NOUN,5684,4
pendouiller,VERB,5684,37
béjaune,NOUN,5683,2
regrat,NOUN,5683,2
enfoiré,NOUN,5683,4
antiacide,ADJ,5682,2
prépaiement,NOUN,5682,2
démaquiller,VERB,5681,36
oiselle,NOUN,5680,2
phragmite,NOUN,5680,2
urubu,NOUN,5680,2
fustanelle,NOUN,5679,2
nitrosamine,NOUN,5678,2
biocœnose,NOUN,5677,2
gonarthrose,NOUN,5677,2
électronégativité,NOUN,5677,2
visionneur,NOUN,5677,4
cromorne,NOUN,5676,2
judaïsation,NOUN,5676,2
pogne,NOUN,5676,2
proxène,NOUN,5676,2
gnosie,NOUN,5675,2
proclamateur,NOUN,5675,4
électrophile,ADJ,5674,2
électrophile,NOUN,5674,2
resemer,VERB,5674,36
décharnement,NOUN,5673,2
salangane,NOUN,5673,2
palanquer,ADJ,5671,4
palanquée,NOUN,5671,2
observabilité,NOUN,5670,2
récoler,VERB,5670,36
lysosomal,ADJ,5667,4
cachecache,NOUN,5667,2
dénaturaliser,VERB,5667,36
rejuger,VERB,5666,36
checklist,NOUN,5665,2
exagérateur,NOUN,5665,4
désintégrateur,NOUN,5664,2
palettisation,NOUN,5664,2
égrapper,VERB,5663,36
incompréhensiblement,ADV,5662,1
diplodocus,NOUN,5661,1
rhizomélique,ADJ,5660,2
bouchonner,ADJ,5660,4
lallation,NOUN,5660,2
électrologie,NOUN,5660,2
striduler,VERB,5659,36
texturer,ADJ,5658,4
finerie,NOUN,5658,2
tachygraphe,NOUN,5658,2
érucique,ADJ,5657,2
judaïser,ADJ,5657,4
pénicillium,NOUN,5656,2
sympode,NOUN,5656,2
opérationnaliser,ADJ,5655,4
chorographie,NOUN,5655,2
paléoécologie,NOUN,5655,2
cymbalum,NOUN,5654,2
imperfectible,ADJ,5653,2
illogiquement,ADV,5653,1
échevette,NOUN,5653,2
catégorisant,ADJ,5652,4
mellite,NOUN,5652,2
cœnesthésie,NOUN,5651,2
jumping,NOUN,5651,2
aéroclub,NOUN,5650,2
empotage,NOUN,5650,2
flexum,NOUN,5650,2
récoler,ADJ,5649,4
mauvaiseté,NOUN,5647,2
soutrage,NOUN,5647,2
égrappoir,NOUN,5647,2
foutoir,NOUN,5645,2
mégacôlon,NOUN,5645,2
épiphytie,NOUN,5645,2
renifleur,NOUN,5643,4
bureaucratiquement,ADV,5642,1
cloisonnage,NOUN,5641,2
zooïde,ADJ,5640,2
zooïde,NOUN,5640,2
neurochimique,ADJ,5639,2
inharmonieux,ADJ,5639,3
sublimement,ADV,5638,1
ferrochrome,NOUN,5638,2
surpassement,NOUN,5638,2
caraïte,NOUN,5636,2
hérédosyphilis,NOUN,5635,1
télétexte,NOUN,5635,2
neuroblastome,NOUN,5634,2
grisoumètre,NOUN,5633,2
déchainer,VERB,5633,36
béchamel,NOUN,5632,2
ouïgour,NOUN,5632,2
écobuer,ADJ,5631,4
biotypologie,NOUN,5631,2
frangipane,NOUN,5631,2
équiprobabilité,NOUN,5631,2
virtualiser,VERB,5630,36
posidonie,NOUN,5629,2
estrope,NOUN,5628,2
sorbonnard,NOUN,5628,4
cuveler,VERB,5628,50
aplysie,NOUN,5627,2
métahistorique,ADJ,5625,2
lactoflavine,NOUN,5625,2
tantalate,NOUN,5624,2
nacarat,NOUN,5622,2
déchiquetage,NOUN,5621,2
endogroupe,NOUN,5621,2
ensauvagement,NOUN,5621,2
balbuzard,NOUN,5620,2
resurchauffe,NOUN,5620,2
algodystrophie,NOUN,5619,2
myélographie,NOUN,5619,2
receper,ADJ,5616,4
enchifrènement,NOUN,5615,2
vénéréologie,NOUN,5615,2
cystectomie,NOUN,5612,2
polypode,NOUN,5612,2
botteleur,NOUN,5611,4
captatif,ADJ,5610,4
phytosociologue,NOUN,5610,2
repayer,VERB,5608,50
hyperelliptique,ADJ,5607,2
pentacle,NOUN,5607,2
délégitimer,ADJ,5606,4
économicité,NOUN,5606,2
graissant,ADJ,5605,4
loufoquerie,NOUN,5605,2
tétramètre,NOUN,5605,2
érythrine,NOUN,5605,2
abandonnique,ADJ,5604,2
engazonner,ADJ,5603,4
muscinal,ADJ,5603,4
désorbiter,ADJ,5602,4
logographique,ADJ,5601,2
orwellien,ADJ,5601,4
organomagnésien,NOUN,5601,2
hydromécanique,ADJ,5600,2
périscopique,ADJ,5599,2
croquemort,NOUN,5599,2
aleurite,NOUN,5598,2
aleurode,NOUN,5597,2
canitie,NOUN,5597,2
incontestabilité,NOUN,5597,2
myrtiforme,ADJ,5596,2
glisseur,NOUN,5596,4
ployable,ADJ,5595,2
téléonomique,ADJ,5595,2
hypnoïde,ADJ,5592,2
jambonneau,NOUN,5592,2
pemphigoïde,NOUN,5592,2
bustier,NOUN,5592,4
rebouter,VERB,5592,36
prébiotique,ADJ,5591,2
dégommer,ADJ,5591,4
prébiotique,NOUN,5591,2
microfilmer,VERB,5591,36
brillantine,NOUN,5590,2
brillantiner,VERB,5590,36
aéromobile,ADJ,5589,2
décontaminer,VERB,5589,36
trompeusement,ADV,5588,1
reconfirmer,VERB,5588,36
collusoire,ADJ,5587,2
pissette,NOUN,5587,2
symétrisation,NOUN,5587,2
clavetage,NOUN,5586,2
traveling,NOUN,5586,2
autoérotique,ADJ,5585,2
claver,ADJ,5583,4
surpresseur,NOUN,5582,2
fissural,ADJ,5580,4
limule,NOUN,5580,2
bastonner,VERB,5580,36
embu,NOUN,5579,2
héliaste,NOUN,5579,2
pourcompte,NOUN,5577,2
capoter,ADJ,5575,4
biome,NOUN,5575,2
historiser,VERB,5575,36
brasiller,VERB,5575,37
euroscepticisme,NOUN,5574,2
bostryche,NOUN,5573,2
qualif,NOUN,5573,2
chamarrer,VERB,5573,36
scatol,NOUN,5572,2
triacide,NOUN,5572,2
fermi,NOUN,5571,2
dynamoélectrique,ADJ,5570,2
peroxysome,NOUN,5570,2
cognation,NOUN,5569,2
désendetter,VERB,5569,36
marmonner,ADJ,5568,4
colinéarité,NOUN,5568,2
fourrager,ADJ,5567,4
azoospermie,NOUN,5566,2
trotter,ADJ,5565,4
bioénergie,NOUN,5565,2
chibouk,NOUN,5564,2
néoblaste,NOUN,5564,2
torseur,NOUN,5564,2
sanctoral,NOUN,5563,2
débourreur,NOUN,5563,4
huilage,NOUN,5561,2
contagionner,VERB,5561,36
abolissement,NOUN,5560,2
déréguler,ADJ,5559,4
ovotestis,NOUN,5559,1
basidiospore,NOUN,5559,2
fluorose,NOUN,5559,2
hispaniser,VERB,5559,36
paramétrable,ADJ,5558,2
encastelure,NOUN,5558,2
forestage,NOUN,5557,2
arpéger,ADJ,5556,4
persel,NOUN,5556,2
cajoleur,NOUN,5556,4
diffractomètre,NOUN,5554,2
gobeur,NOUN,5554,4
phosphine,NOUN,5553,2
ombrothermique,ADJ,5552,2
composter,ADJ,5552,4
cycas,NOUN,5552,1
graffeur,NOUN,5552,4
curvilinéaire,ADJ,5551,2
phœnix,NOUN,5550,1
iguanodon,NOUN,5550,2
lémure,NOUN,5549,2
taulard,NOUN,5548,4
jinn,NOUN,5547,2
stromatolithe,NOUN,5547,2
gouter,NOUN,5546,2
thonaire,NOUN,5546,2
toquet,NOUN,5546,2
impétration,NOUN,5545,2
superlativement,ADV,5544,1
config,NOUN,5544,2
ophtalmoscopie,NOUN,5544,2
solmisation,NOUN,5541,2
bottelage,NOUN,5540,2
vessigon,NOUN,5540,2
calcifère,ADJ,5536,2
foncement,NOUN,5536,2
circonstancier,VERB,5536,36
hégémoniste,NOUN,5535,2
synergiquement,ADV,5533,1
désaxement,NOUN,5533,2
gonadostimuline,NOUN,5533,2
tombolo,NOUN,5533,2
algologue,NOUN,5532,2
diabolisme,NOUN,5532,2
piranha,NOUN,5532,2
mutilateur,NOUN,5532,4
terraqué,ADJ,5531,4
hypotendu,NOUN,5531,4
chabler,VERB,5531,36
gazonnant,ADJ,5528,4
dysmorphose,NOUN,5527,2
trémail,NOUN,5527,2
subadulte,ADJ,5526,2
rétiaire,NOUN,5525,2
dinosaurien,ADJ,5524,4
gammagraphie,NOUN,5524,2
haver,ADJ,5522,4
bancarisation,NOUN,5522,2
houppette,NOUN,5522,2
stœchiométrie,NOUN,5522,2
pyromanie,NOUN,5521,2
cassable,ADJ,5520,2
cloquer,ADJ,5520,4
décrypteur,NOUN,5520,4
hétéroplastique,ADJ,5519,2
subcarpatique,ADJ,5519,2
œstroprogestatif,ADJ,5519,4
agilement,ADV,5519,1
enjoliveur,NOUN,5518,2
maraboutage,NOUN,5518,2
pep,NOUN,5517,1
granulomatose,NOUN,5516,2
escot,NOUN,5515,2
canasson,NOUN,5514,2
valvulopathie,NOUN,5514,2
glomérulé,ADJ,5513,4
margoulin,NOUN,5513,2
frugifère,ADJ,5509,2
hydrophyte,ADJ,5509,2
dermographisme,NOUN,5509,2
hydrophyte,NOUN,5509,2
rabâcheur,NOUN,5509,4
ovigène,ADJ,5508,2
odéon,NOUN,5508,2
phasme,NOUN,5508,2
picorée,NOUN,5508,2
umbanda,NOUN,5507,2
floralies,NOUN,5506,1
nucléase,NOUN,5506,2
métaphosphorique,ADJ,5505,2
tiercéité,NOUN,5505,2
rhinopharynx,NOUN,5504,1
dérochage,NOUN,5504,2
pipeur,NOUN,5504,4
pantouflard,NOUN,5503,4
enfançon,NOUN,5502,4
loculaire,ADJ,5500,2
surprotéger,ADJ,5500,4
iwan,NOUN,5500,2
adulaire,NOUN,5498,2
trigonométriquement,ADV,5497,1
dégroupement,NOUN,5497,2
cogérant,NOUN,5496,4
bronchiectasie,NOUN,5495,2
partisanerie,NOUN,5495,2
glorificateur,NOUN,5493,4
invocateur,NOUN,5493,4
désordonner,VERB,5493,36
simultanéisme,NOUN,5492,2
strombolien,ADJ,5490,4
osmolalité,NOUN,5489,2
algonquien,NOUN,5489,4
gabarier,NOUN,5488,2
branler,ADJ,5487,4
antihumaniste,NOUN,5487,2
herméticité,NOUN,5487,2
surligner,ADJ,5486,4
grimpereau,NOUN,5486,2
planement,NOUN,5486,2
superalliage,NOUN,5482,2
autopropulsé,ADJ,5481,4
chainon,NOUN,5481,2
singulatif,NOUN,5481,2
torcher,ADJ,5480,4
diester,NOUN,5480,2
composable,ADJ,5479,2
parsisme,NOUN,5479,2
scorpène,NOUN,5479,2
amuïssement,NOUN,5478,2
taximètre,NOUN,5478,2
arthroscopique,ADJ,5477,2
histoplasmose,NOUN,5476,2
phlox,NOUN,5475,1
kief,NOUN,5475,2
planétarisation,NOUN,5475,2
électrocuter,VERB,5475,36
chiroptère,NOUN,5474,2
microparticule,NOUN,5474,2
pacser,ADJ,5473,4
pacsé,NOUN,5473,4
accidentalité,NOUN,5471,2
auriculé,ADJ,5469,4
amylopectine,NOUN,5469,2
orphéoniste,NOUN,5469,2
mystagogique,ADJ,5466,2
supplémentairement,ADV,5466,1
neurula,NOUN,5466,2
filialité,NOUN,5464,2
hétérogamie,NOUN,5464,2
tachiste,NOUN,5464,2
burlesquement,ADV,5463,1
micronoyau,NOUN,5463,2
gyromagnétique,ADJ,5462,2
hydrophane,ADJ,5462,2
aérotherme,NOUN,5460,2
chantoir,NOUN,5460,2
barycentrique,ADJ,5456,2
opsonique,ADJ,5456,2
fidéliser,ADJ,5456,4
accotoir,NOUN,5456,2
cistre,NOUN,5456,2
rho,NOUN,5455,1
boviné,NOUN,5455,2
félidé,NOUN,5454,2
antécambrien,ADJ,5453,4
scottish,NOUN,5453,2
trigonocéphale,ADJ,5451,2
trigonocéphale,NOUN,5451,2
imprimable,ADJ,5450,2
luministe,NOUN,5450,2
ostéopathe,NOUN,5450,2
angiomatose,NOUN,5449,2
aromatisation,NOUN,5449,2
plissage,NOUN,5449,2
iridescent,ADJ,5448,4
fugacement,ADV,5448,1
paniculé,ADJ,5447,4
paysagé,ADJ,5447,4
rescindant,ADJ,5447,4
cognement,NOUN,5447,2
engraissage,NOUN,5447,2
virilisme,NOUN,5447,2
chrysoprase,NOUN,5446,2
thermorésistant,ADJ,5444,4
transfigurateur,ADJ,5444,4
vaniteusement,ADV,5444,1
poussah,NOUN,5443,2
acrocyanose,NOUN,5442,2
ciselage,NOUN,5442,2
skating,NOUN,5441,2
stéréométrie,NOUN,5441,2
pouponner,VERB,5440,37
ergotage,NOUN,5439,2
archiconnu,ADJ,5438,4
sahib,NOUN,5437,2
biostratigraphie,NOUN,5436,2
loukoum,NOUN,5436,2
surnaturaliste,NOUN,5436,2
lichénique,ADJ,5435,2
paronymique,ADJ,5435,2
débourber,ADJ,5435,4
saphisme,NOUN,5435,2
rééchelonner,VERB,5435,36
nouement,NOUN,5433,2
orthopyroxène,NOUN,5431,2
caprique,ADJ,5430,2
empiècement,NOUN,5430,2
philistinisme,NOUN,5430,2
sanve,NOUN,5430,2
latter,ADJ,5427,4
tambourineur,NOUN,5427,4
guèbre,NOUN,5426,2
charreton,NOUN,5425,2
recalcification,NOUN,5425,2
thrombolyse,NOUN,5425,2
chevrotain,NOUN,5424,2
kétamine,NOUN,5424,2
observantin,NOUN,5423,4
bilabié,ADJ,5422,4
décussé,ADJ,5422,4
charpentage,NOUN,5422,2
raticide,ADJ,5421,2
blandice,NOUN,5421,2
raticide,NOUN,5421,2
trilogue,NOUN,5421,2
lécheur,NOUN,5421,4
shona,NOUN,5420,2
gouaillerie,NOUN,5418,2
incrémentation,NOUN,5418,2
strasse,NOUN,5418,2
narrativisation,NOUN,5417,2
ramoner,ADJ,5416,4
xérophtalmie,NOUN,5416,2
hexavalent,ADJ,5414,4
désorber,ADJ,5413,4
règlementer,ADJ,5413,4
homarderie,NOUN,5413,2
retraverser,ADJ,5412,4
chouchouter,VERB,5412,36
rhodopsine,NOUN,5410,2
tétraplégique,ADJ,5409,2
ostracon,NOUN,5409,2
recroiser,ADJ,5407,4
nymphette,NOUN,5407,2
chiennerie,NOUN,5406,2
soliton,NOUN,5406,2
alquifoux,NOUN,5405,1
hypochlorhydrie,NOUN,5405,2
maximisateur,NOUN,5404,4
étym,NOUN,5403,1
meuler,ADJ,5402,4
vibrisse,NOUN,5402,2
cordite,NOUN,5401,2
hypovitaminose,NOUN,5401,2
paparazzo,NOUN,5401,3
protogyne,ADJ,5400,2
troussequin,NOUN,5400,2
diphénol,NOUN,5399,2
transfection,NOUN,5399,2
progouvernemental,ADJ,5398,4
transfuseur,NOUN,5398,4
polynucléotide,NOUN,5397,2
clim,NOUN,5396,2
coronarite,NOUN,5395,2
dogat,NOUN,5395,2
enrôleur,NOUN,5394,2
carignan,NOUN,5392,2
hipparion,NOUN,5391,2
synanthéré,ADJ,5390,4
striure,NOUN,5390,2
épipodite,NOUN,5390,2
cholestase,NOUN,5389,2
figuline,NOUN,5389,2
regonfler,ADJ,5388,4
accrochement,NOUN,5388,2
décimalisation,NOUN,5388,2
stromatolite,NOUN,5388,2
étalonnement,NOUN,5388,2
antenais,NOUN,5388,3
pulvérulence,NOUN,5387,2
atellane,NOUN,5386,2
refaçonner,ADJ,5385,4
ensoi,NOUN,5385,2
perthite,NOUN,5385,2
transpondeur,NOUN,5385,2
paranéoplasique,ADJ,5384,2
céruléen,ADJ,5384,4
hyperboliquement,ADV,5384,1
aurification,NOUN,5384,2
parebrise,NOUN,5384,2
couguar,NOUN,5382,2
sommeilleux,ADJ,5381,3
traumatologique,ADJ,5380,2
détourage,NOUN,5380,2
conceptualisable,ADJ,5379,2
glénoïdal,ADJ,5379,4
pestilent,ADJ,5379,4
carburéacteur,NOUN,5379,2
mouchet,NOUN,5379,2
dorsolombaire,ADJ,5377,2
adlérien,NOUN,5377,4
chamoiserie,NOUN,5376,2
phasage,NOUN,5376,2
barye,NOUN,5375,2
hippologie,NOUN,5375,2
nûment,ADV,5374,1
kbit,NOUN,5374,1
lépidolite,NOUN,5374,2
bécher,NOUN,5373,2
masticage,NOUN,5373,2
discophile,NOUN,5372,2
filouter,VERB,5372,36
nitrophile,ADJ,5371,2
désertifier,ADJ,5371,4
diffusément,ADV,5371,1
amusie,NOUN,5371,2
contractibilité,NOUN,5371,2
jacobien,NOUN,5371,2
rétrocontrôle,NOUN,5371,2
trochiter,NOUN,5371,2
uréide,NOUN,5369,2
euristique,ADJ,5367,2
euristique,NOUN,5367,2
méthanique,ADJ,5366,2
carbonylé,ADJ,5366,4
émotivement,ADV,5366,1
causalgie,NOUN,5366,2
arioso,NOUN,5366,3
exceptionnalisme,NOUN,5365,2
communisation,NOUN,5364,2
adique,ADJ,5363,2
reconfirmer,ADJ,5362,4
bigarade,NOUN,5362,2
transpadan,NOUN,5362,4
désinsérer,VERB,5361,47
trempette,NOUN,5360,2
turbin,NOUN,5360,2
éphébie,NOUN,5360,2
radiochimie,NOUN,5359,2
thorn,NOUN,5359,2
neuropathologique,ADJ,5358,2
bupreste,NOUN,5356,2
éventrement,NOUN,5356,2
agrochimie,NOUN,5355,2
sabretache,NOUN,5355,2
caoutchouteux,ADJ,5353,3
prépubertaire,ADJ,5352,2
saxicole,ADJ,5352,2
anthropomorphiste,NOUN,5352,2
jerrican,NOUN,5352,2
nacarat,ADJ,5351,1
anaglyphe,ADJ,5351,2
anaglyphe,NOUN,5351,2
rediriger,ADJ,5350,4
percussif,ADJ,5349,4
réinstaurer,ADJ,5349,4
pédigrée,NOUN,5349,2
bradykinine,NOUN,5348,2
hermandad,NOUN,5348,2
hyperglycémique,ADJ,5347,2
intercritique,ADJ,5347,2
multilatéralement,ADV,5347,1
occidentalité,NOUN,5347,2
désinentiel,ADJ,5346,4
fennec,NOUN,5345,2
mourre,NOUN,5345,2
skarn,NOUN,5345,2
marlou,NOUN,5344,2
volcanologie,NOUN,5344,2
bytownite,NOUN,5341,2
rhombencéphale,NOUN,5341,2
décarburer,VERB,5341,36
bocarder,ADJ,5340,4
meuf,NOUN,5340,2
kératotomie,NOUN,5339,2
slam,NOUN,5339,2
axiomatiquement,ADV,5338,1
galate,NOUN,5338,2
européocentriste,ADJ,5337,2
triloculaire,ADJ,5337,2
sudarabique,ADJ,5336,2
précuire,ADJ,5336,4
précuit,ADJ,5336,4
dépressage,NOUN,5336,2
épinéphrine,NOUN,5336,2
multimode,ADJ,5335,2
cracker,NOUN,5333,2
impatroniser,VERB,5333,36
pyrrol,NOUN,5331,2
rabiot,NOUN,5331,2
podalique,ADJ,5329,2
semoncer,ADJ,5329,4
boudinage,NOUN,5328,2
liquéfacteur,NOUN,5328,2
lulu,NOUN,5328,2
inentamable,ADJ,5326,2
exulcérer,ADJ,5326,4
amphimixie,NOUN,5326,2
déqualifier,VERB,5326,36
triérarque,NOUN,5324,2
fragrant,ADJ,5323,4
malacologiste,NOUN,5323,2
pontier,NOUN,5323,2
iglou,NOUN,5322,2
bourdonneur,NOUN,5322,4
déterritorialiser,VERB,5322,36
ougaritique,ADJ,5321,2
podomètre,NOUN,5321,2
tétrastyle,ADJ,5318,2
surqualification,NOUN,5318,2
maturer,ADJ,5317,4
jonkheer,NOUN,5317,2
matelasser,VERB,5317,36
histrionique,ADJ,5316,2
bûcher,ADJ,5312,4
empoissonner,ADJ,5312,4
dytique,NOUN,5312,2
letchi,NOUN,5312,2
désillusionnement,NOUN,5310,2
autostimulation,NOUN,5309,2
drumlin,NOUN,5309,2
